unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_9,sensor_12,sensor_14,sensor_17,RUL,sensor_2_rollmean_5,sensor_3_rollmean_5,sensor_4_rollmean_5,sensor_7_rollmean_5,sensor_9_rollmean_5,sensor_12_rollmean_5,sensor_14_rollmean_5,sensor_17_rollmean_5,sensor_2_delta,sensor_3_delta,sensor_4_delta,sensor_7_delta,sensor_9_delta,sensor_12_delta,sensor_14_delta,sensor_17_delta
78,214,-0.001,-0.0001,100.0,643.13,1597.39,1410.89,552.62,9079.13,520.2,8153.03,395,17,643.132,1598.398,1418.526,552.4159999999999,9082.818,520.516,8154.556,395.0,0.37999999999999545,-4.269999999999982,-7.459999999999809,0.01999999999998181,-6.040000000000873,-0.5299999999999727,-3.8200000000006185,0.0
78,215,-0.0018,0.0001,100.0,643.21,1599.05,1427.22,552.03,9092.27,520.87,8152.64,394,16,643.144,1598.26,1419.3880000000001,552.436,9085.166000000001,520.5000000000001,8153.960000000001,395.0,0.08000000000004093,1.6599999999998545,16.329999999999927,-0.5900000000000318,13.140000000001237,0.6699999999999591,-0.3899999999994179,-1.0
78,216,-0.0023,-0.0003,100.0,643.03,1605.16,1422.28,552.03,9082.27,520.68,8157.59,394,15,643.154,1599.536,1419.444,552.466,9084.648,520.644,8154.7119999999995,394.8,-0.18000000000006366,6.110000000000127,-4.940000000000055,0.0,-10.0,-0.19000000000005457,4.949999999999818,0.0
78,217,0.0,0.0002,100.0,643.51,1593.85,1426.78,552.84,9082.17,520.23,8154.78,396,14,643.126,1599.422,1421.1039999999998,552.424,9084.202,520.542,8154.978,394.8,0.4800000000000182,-11.310000000000173,4.5,0.8100000000000591,-0.1000000000003638,-0.4499999999999318,-2.8100000000004,2.0
78,218,0.0054,-0.0,100.0,643.45,1603.88,1423.47,551.14,9075.91,520.22,8159.82,396,13,643.266,1599.866,1422.1280000000002,552.132,9082.35,520.4399999999999,8155.572,395.0,-0.05999999999994543,10.0300000000002,-3.3099999999999454,-1.7000000000000455,-6.260000000000218,-0.009999999999990905,5.039999999999964,0.0
78,219,0.0001,-0.0001,100.0,643.68,1605.06,1420.58,552.51,9080.95,519.95,8161.45,396,12,643.376,1601.4,1424.066,552.11,9082.714000000002,520.3900000000001,8157.255999999999,395.2,0.2299999999999045,1.1799999999998363,-2.8900000000001,1.3700000000000045,5.040000000000873,-0.2699999999999818,1.6300000000001091,0.0
78,220,-0.0036,-0.0005,100.0,643.39,1594.57,1422.61,552.31,9084.74,520.51,8161.68,395,11,643.412,1600.5040000000001,1423.144,552.1659999999999,9081.208,520.318,8159.064,395.4,-0.2899999999999636,-10.490000000000009,2.0299999999999727,-0.20000000000004547,3.789999999999054,0.5599999999999454,0.23000000000047294,-1.0
78,221,0.0004,0.0003,100.0,643.57,1602.14,1420.09,552.0,9081.09,520.27,8157.49,396,10,643.52,1599.9,1422.706,552.1600000000001,9080.972,520.2360000000001,8159.044,395.8,0.18000000000006366,7.570000000000164,-2.519999999999982,-0.30999999999994543,-3.649999999999636,-0.2400000000000091,-4.190000000000509,1.0
78,222,0.0025,-0.0,100.0,643.64,1603.29,1422.12,551.72,9089.64,520.3,8162.66,394,9,643.546,1601.788,1421.774,551.9359999999999,9082.466,520.25,8160.62,395.4,0.06999999999993634,1.1499999999998636,2.0299999999999727,-0.2799999999999727,8.549999999999272,0.029999999999972715,5.170000000000073,-2.0
78,223,-0.0027,0.0003,100.0,643.3,1597.67,1416.23,551.81,9098.65,520.49,8165.19,395,8,643.516,1600.5459999999998,1420.3259999999998,552.0699999999999,9087.014,520.3039999999999,8161.694,395.2,-0.34000000000003183,-5.619999999999891,-5.889999999999873,0.08999999999991815,9.010000000000218,0.19000000000005457,2.5299999999997453,1.0
78,224,-0.0002,0.0002,100.0,643.92,1600.49,1416.47,551.35,9086.38,520.14,8165.31,395,7,643.5640000000001,1599.632,1419.504,551.838,9088.099999999999,520.342,8162.466,395.0,0.6200000000000045,2.8199999999999363,0.2400000000000091,-0.4599999999999227,-12.270000000000437,-0.35000000000002274,0.12000000000080036,0.0
78,225,-0.0017,-0.0002,100.0,643.99,1605.76,1427.31,551.18,9086.64,519.69,8162.89,397,6,643.684,1601.8700000000001,1420.444,551.6120000000001,9088.48,520.178,8162.7080000000005,395.4,0.07000000000005002,5.269999999999982,10.839999999999918,-0.17000000000007276,0.2600000000002183,-0.4499999999999318,-2.4200000000000728,2.0
78,226,0.0015,0.0003,100.0,643.61,1601.54,1431.88,551.09,9089.32,520.23,8163.37,396,5,643.692,1601.75,1422.8020000000001,551.4300000000001,9090.126,520.17,8163.884,395.4,-0.37999999999999545,-4.220000000000027,4.570000000000164,-0.08999999999991815,2.680000000000291,0.5399999999999636,0.47999999999956344,-1.0
78,227,-0.0011,-0.0002,100.0,643.81,1604.31,1427.2,552.12,9096.36,519.75,8161.72,397,4,643.7259999999999,1601.954,1423.818,551.51,9091.47,520.0600000000001,8163.696000000001,396.0,0.1999999999999318,2.769999999999982,-4.680000000000064,1.0299999999999727,7.040000000000873,-0.4800000000000182,-1.6499999999996362,1.0
78,228,0.0009,0.0002,100.0,643.87,1603.2,1421.88,551.74,9099.18,520.08,8160.91,395,3,643.8399999999999,1603.06,1424.948,551.496,9091.576,519.9780000000001,8162.840000000001,396.0,0.06000000000005912,-1.1099999999999,-5.319999999999936,-0.37999999999999545,2.819999999999709,0.3300000000000409,-0.8100000000004002,-2.0
78,229,0.0029,0.0001,100.0,643.45,1596.39,1428.77,551.29,9095.38,519.85,8159.95,396,2,643.746,1602.24,1427.408,551.484,9093.376,519.92,8161.767999999999,396.2,-0.4199999999999591,-6.809999999999945,6.889999999999873,-0.4500000000000455,-3.8000000000010914,-0.2300000000000182,-0.9600000000000364,1.0
78,230,0.0006,-0.0001,100.0,643.2,1603.23,1432.4,551.71,9091.72,519.87,8161.68,396,1,643.588,1601.734,1428.426,551.5899999999999,9094.392,519.9559999999999,8161.526000000001,396.0,-0.25,6.839999999999918,3.630000000000109,0.42000000000007276,-3.6599999999998545,0.01999999999998181,1.730000000000473,0.0
78,231,-0.001,0.0001,100.0,643.23,1596.6,1428.33,551.6,9090.13,519.11,8160.8,396,0,643.512,1600.7459999999999,1427.716,551.692,9094.554,519.732,8161.012,396.0,0.029999999999972715,-6.630000000000109,-4.070000000000164,-0.11000000000001364,-1.5900000000001455,-0.7599999999999909,-0.8800000000001091,0.0
79,1,-0.0048,-0.0005,100.0,642.22,1581.77,1392.78,554.44,9055.37,522.54,8139.5,391,150,642.22,1581.77,1392.78,554.44,9055.37,522.54,8139.5,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2,0.0019,0.0001,100.0,641.97,1582.13,1399.23,554.88,9052.66,522.39,8136.53,391,150,642.095,1581.95,1396.005,554.6600000000001,9054.015,522.4649999999999,8138.014999999999,391.0,-0.25,0.36000000000012733,6.4500000000000455,0.4399999999999409,-2.710000000000946,-0.14999999999997726,-2.9700000000002547,0.0
79,3,0.0003,-0.0005,100.0,642.15,1584.59,1398.1,555.06,9057.79,522.14,8136.7,392,150,642.1133333333333,1582.83,1396.7033333333331,554.7933333333334,9055.273333333333,522.3566666666667,8137.576666666667,391.3333333333333,0.17999999999994998,2.459999999999809,-1.1300000000001091,0.17999999999994998,5.130000000001019,-0.25,0.17000000000007276,1.0
79,4,-0.0009,-0.0002,100.0,641.71,1584.17,1396.11,554.3,9059.52,522.35,8142.45,392,150,642.0125,1583.165,1396.5549999999998,554.67,9056.335000000001,522.355,8138.795,391.5,-0.4399999999999409,-0.4199999999998454,-1.990000000000009,-0.7599999999999909,1.7299999999995634,0.21000000000003638,5.75,0.0
79,5,0.0023,0.0002,100.0,642.15,1582.11,1397.45,554.53,9058.93,522.59,8137.43,392,150,642.04,1582.9540000000002,1396.734,554.642,9056.854000000001,522.402,8138.522,391.6,0.4399999999999409,-2.060000000000173,1.3400000000001455,0.2300000000000182,-0.5900000000001455,0.2400000000000091,-5.019999999999527,0.0
79,6,0.002,-0.0,100.0,642.6,1582.13,1396.57,554.45,9053.58,522.54,8140.85,391,150,642.116,1583.0259999999998,1397.492,554.644,9056.496,522.402,8138.7919999999995,391.6,0.4500000000000455,0.020000000000209184,-0.8800000000001091,-0.07999999999992724,-5.350000000000364,-0.05000000000006821,3.4200000000000728,-1.0
79,7,0.0022,-0.0005,100.0,642.03,1584.75,1406.71,554.38,9052.04,522.62,8142.9,391,150,642.1279999999999,1583.55,1398.9879999999998,554.544,9056.372,522.4480000000001,8140.066000000001,391.6,-0.57000000000005,2.619999999999891,10.1400000000001,-0.07000000000005002,-1.5399999999990541,0.08000000000004093,2.0499999999992724,0.0
79,8,-0.0032,0.0,100.0,642.73,1583.71,1395.5,553.96,9056.28,522.55,8139.88,392,150,642.2439999999999,1583.3740000000003,1398.468,554.324,9056.070000000002,522.53,8140.702,391.6,0.7000000000000455,-1.0399999999999636,-11.210000000000036,-0.4199999999999591,4.239999999999782,-0.07000000000005002,-3.019999999999527,1.0
79,9,-0.0038,-0.0005,100.0,642.52,1585.8,1396.6,555.37,9052.21,523.03,8137.62,391,150,642.406,1583.7,1398.566,554.538,9054.608,522.6659999999999,8139.736,391.4,-0.21000000000003638,2.089999999999918,1.099999999999909,1.4099999999999682,-4.070000000001528,0.4800000000000182,-2.2600000000002183,-1.0
79,10,0.0022,-0.0003,100.0,642.29,1588.6,1396.27,554.02,9057.69,522.69,8141.34,392,150,642.434,1584.998,1398.33,554.4359999999999,9054.36,522.6859999999999,8140.517999999999,391.4,-0.2300000000000182,2.7999999999999545,-0.32999999999992724,-1.3500000000000227,5.480000000001382,-0.33999999999991815,3.7200000000002547,1.0
79,11,-0.0007,-0.0005,100.0,642.27,1576.89,1397.42,554.66,9057.29,522.56,8137.58,391,150,642.3679999999999,1583.95,1398.5,554.4780000000001,9055.101999999999,522.69,8139.864,391.4,-0.01999999999998181,-11.709999999999809,1.150000000000091,0.6399999999999864,-0.3999999999996362,-0.13000000000010914,-3.7600000000002183,-1.0
79,12,0.0002,0.0002,100.0,641.97,1592.16,1403.56,554.74,9058.57,522.42,8142.88,392,150,642.356,1585.4320000000002,1397.8700000000001,554.55,9056.408000000001,522.65,8139.860000000001,391.6,-0.2999999999999545,15.269999999999982,6.139999999999873,0.08000000000004093,1.2799999999988358,-0.13999999999998636,5.300000000000182,1.0
79,13,-0.0015,0.0003,100.0,641.94,1580.59,1402.22,554.89,9061.11,522.39,8141.51,392,150,642.1980000000001,1584.8080000000002,1399.214,554.736,9057.374,522.618,8140.186,391.6,-0.029999999999972715,-11.570000000000164,-1.3399999999999181,0.14999999999997726,2.540000000000873,-0.029999999999972715,-1.3699999999998909,0.0
79,14,-0.0039,0.0004,100.0,642.01,1584.95,1404.11,554.61,9054.74,522.47,8140.87,390,150,642.096,1584.6380000000001,1400.716,554.5840000000001,9057.880000000001,522.506,8140.836,391.4,0.06999999999993634,4.360000000000127,1.8899999999998727,-0.2799999999999727,-6.3700000000008,0.08000000000004093,-0.6400000000003274,-2.0
79,15,-0.0008,-0.0004,100.0,642.01,1589.19,1400.17,554.25,9061.96,522.28,8138.37,392,150,642.0400000000001,1584.7559999999999,1401.4959999999999,554.63,9058.734,522.424,8140.242,391.4,0.0,4.240000000000009,-3.939999999999827,-0.36000000000001364,7.219999999999345,-0.19000000000005457,-2.5,2.0
79,16,-0.002,0.0002,100.0,642.53,1577.53,1397.89,554.98,9058.71,522.32,8143.47,391,150,642.092,1584.884,1401.59,554.694,9059.018,522.376,8141.42,391.4,0.5199999999999818,-11.660000000000082,-2.2799999999999727,0.7300000000000182,-3.25,0.04000000000007731,5.100000000000364,-1.0
79,17,0.0057,-0.0003,100.0,642.2,1580.36,1388.86,554.84,9053.93,522.16,8136.28,392,150,642.138,1582.524,1398.65,554.714,9058.09,522.324,8140.1,391.4,-0.32999999999992724,2.8299999999999272,-9.0300000000002,-0.13999999999998636,-4.779999999998836,-0.16000000000008185,-7.190000000000509,1.0
79,18,-0.0001,-0.0001,100.0,641.98,1585.41,1395.44,554.66,9053.24,522.63,8138.78,391,150,642.146,1583.488,1397.294,554.668,9056.516,522.372,8139.553999999999,391.2,-0.22000000000002728,5.050000000000182,6.580000000000155,-0.18000000000006366,-0.6900000000005093,0.4700000000000273,2.5,-1.0
79,19,-0.0027,0.0002,100.0,642.53,1588.12,1399.96,553.93,9060.4,522.28,8138.82,391,150,642.25,1584.1219999999998,1396.4640000000002,554.5319999999999,9057.648,522.3340000000001,8139.144,391.4,0.5499999999999545,2.709999999999809,4.519999999999982,-0.7300000000000182,7.1599999999998545,-0.35000000000002274,0.03999999999996362,0.0
79,20,-0.0008,-0.0005,100.0,642.74,1576.83,1401.72,555.1,9059.09,522.2,8140.85,391,150,642.396,1581.65,1396.774,554.702,9057.073999999999,522.318,8139.639999999999,391.2,0.21000000000003638,-11.289999999999964,1.759999999999991,1.1700000000000728,-1.3099999999994907,-0.07999999999992724,2.030000000000655,0.0
79,21,-0.0013,0.0001,100.0,641.9,1580.28,1400.49,554.12,9059.69,522.73,8138.83,392,150,642.2700000000001,1582.1999999999998,1397.294,554.53,9057.27,522.4,8138.7119999999995,391.4,-0.8400000000000318,3.4500000000000455,-1.2300000000000182,-0.9800000000000182,0.6000000000003638,0.5299999999999727,-2.0200000000004366,1.0
79,22,-0.0039,-0.0001,100.0,642.15,1581.45,1396.46,554.53,9051.83,522.56,8136.83,392,150,642.26,1582.4180000000001,1398.814,554.468,9056.85,522.4799999999999,8138.822,391.4,0.25,1.1700000000000728,-4.029999999999973,0.40999999999996817,-7.860000000000582,-0.17000000000007276,-2.0,0.0
79,23,0.0004,-0.0004,100.0,642.35,1582.6,1389.47,554.15,9053.6,522.3,8136.13,391,150,642.3340000000001,1581.856,1397.6200000000001,554.366,9056.922,522.414,8138.2919999999995,391.4,0.20000000000004547,1.1499999999998636,-6.990000000000009,-0.37999999999999545,1.7700000000004366,-0.2599999999999909,-0.6999999999998181,-1.0
79,24,0.0017,-0.0003,100.0,642.26,1582.97,1395.4,553.9,9053.8,522.07,8138.44,392,150,642.28,1580.826,1396.708,554.36,9055.601999999999,522.3720000000001,8138.216,391.6,-0.09000000000003183,0.37000000000011823,5.930000000000064,-0.25,0.1999999999989086,-0.2299999999999045,2.3099999999994907,1.0
79,25,0.0024,-0.0002,100.0,641.3,1576.55,1394.52,554.75,9059.94,522.9,8139.81,392,150,641.992,1580.77,1395.268,554.29,9055.772,522.512,8138.008,391.8,-0.9600000000000364,-6.420000000000073,-0.8800000000001091,0.8500000000000227,6.140000000001237,0.8299999999999272,1.3700000000008004,0.0
79,26,-0.0008,-0.0004,100.0,642.25,1588.8,1403.72,554.41,9055.37,522.27,8141.22,392,150,642.0620000000001,1582.474,1395.914,554.348,9054.908,522.4200000000001,8138.486,391.8,0.9500000000000455,12.25,9.200000000000045,-0.34000000000003183,-4.569999999999709,-0.6299999999999955,1.4099999999998545,0.0
79,27,-0.0017,0.0002,100.0,642.1,1587.27,1395.64,554.99,9050.54,522.72,8144.93,392,150,642.052,1583.6380000000001,1395.75,554.4399999999999,9054.65,522.452,8140.106,391.8,-0.14999999999997726,-1.5299999999999727,-8.079999999999927,0.5800000000000409,-4.829999999999927,0.4500000000000455,3.7100000000000364,0.0
79,28,-0.0006,-0.0005,100.0,642.88,1588.64,1400.84,554.41,9060.63,522.95,8140.75,390,150,642.158,1584.846,1398.024,554.492,9056.056,522.582,8141.030000000001,391.6,0.7799999999999727,1.3700000000001182,5.199999999999818,-0.5800000000000409,10.089999999998327,0.2300000000000182,-4.180000000000291,-2.0
79,29,-0.0011,-0.0004,100.0,641.95,1587.44,1396.78,554.37,9054.8,522.42,8140.01,391,150,642.096,1585.74,1398.3,554.586,9056.256,522.6519999999999,8141.344,391.4,-0.92999999999995,-1.2000000000000455,-4.059999999999945,-0.03999999999996362,-5.829999999999927,-0.5300000000000864,-0.7399999999997817,1.0
79,30,0.0037,0.0004,100.0,642.06,1582.3,1407.03,554.6,9060.66,522.81,8141.37,391,150,642.248,1586.8899999999999,1400.8020000000001,554.5559999999999,9056.4,522.6339999999999,8141.656,391.2,0.10999999999989996,-5.1400000000001,10.25,0.2300000000000182,5.860000000000582,0.38999999999998636,1.3599999999996726,0.0
79,31,-0.0008,-0.0001,100.0,642.18,1581.59,1408.4,555.7,9058.35,522.29,8141.99,390,150,642.2339999999999,1585.4479999999999,1401.738,554.8140000000001,9056.996,522.6379999999999,8141.81,390.8,0.12000000000000455,-0.7100000000000364,1.3700000000001182,1.1000000000000227,-2.3099999999994907,-0.5199999999999818,0.6199999999998909,-1.0
79,32,0.0014,0.0004,100.0,641.83,1586.54,1406.35,555.15,9061.72,522.37,8139.33,392,150,642.18,1585.3020000000001,1403.8799999999999,554.8459999999999,9059.232,522.568,8140.69,390.8,-0.34999999999990905,4.9500000000000455,-2.050000000000182,-0.5500000000000682,3.3699999999989814,0.08000000000004093,-2.6599999999998545,2.0
79,33,-0.0022,0.0004,100.0,641.5,1584.15,1388.79,554.42,9061.4,522.21,8143.66,392,150,641.9039999999999,1584.404,1401.47,554.848,9059.386,522.4200000000001,8141.272,391.2,-0.3300000000000409,-2.3899999999998727,-17.559999999999945,-0.7300000000000182,-0.31999999999970896,-0.15999999999996817,4.329999999999927,0.0
79,34,0.0003,0.0004,100.0,642.53,1577.16,1400.16,554.32,9053.96,522.43,8140.53,391,150,642.02,1582.348,1402.1460000000002,554.838,9059.217999999999,522.422,8141.375999999999,391.2,1.0299999999999727,-6.990000000000009,11.370000000000118,-0.09999999999990905,-7.440000000000509,0.2199999999999136,-3.130000000000109,-1.0
79,35,0.0026,0.0001,100.0,642.59,1583.42,1392.52,554.53,9055.53,522.73,8142.83,391,150,642.126,1582.572,1399.2440000000001,554.824,9058.192,522.4060000000001,8141.668,391.2,0.06000000000005912,6.259999999999991,-7.6400000000001,0.2099999999999227,1.570000000001528,0.3000000000000682,2.300000000000182,0.0
79,36,-0.0023,0.0003,100.0,642.62,1580.53,1401.54,554.79,9065.42,522.13,8139.01,391,150,642.214,1582.3600000000001,1397.8719999999998,554.642,9059.606,522.374,8141.072,391.4,0.029999999999972715,-2.8900000000001,9.019999999999982,0.2599999999999909,9.889999999999418,-0.6000000000000227,-3.819999999999709,0.0
79,37,0.0007,0.0003,100.0,642.13,1582.42,1397.4,554.3,9044.98,522.52,8141.97,391,150,642.274,1581.536,1396.082,554.472,9056.258,522.4040000000001,8141.6,391.2,-0.4900000000000091,1.8900000000001,-4.139999999999873,-0.4900000000000091,-20.44000000000051,0.38999999999998636,2.9600000000000364,0.0
79,38,0.0007,0.0,100.0,642.1,1577.93,1396.45,554.3,9048.4,522.65,8135.23,392,150,642.394,1580.292,1397.614,554.448,9053.658,522.492,8139.914,391.2,-0.029999999999972715,-4.490000000000009,-0.9500000000000455,0.0,3.4200000000000728,0.12999999999999545,-6.740000000000691,1.0
79,39,-0.0031,0.0004,100.0,641.46,1584.44,1395.43,554.85,9062.34,522.29,8138.67,392,150,642.1800000000001,1581.748,1396.6680000000001,554.554,9055.333999999999,522.4639999999999,8139.5419999999995,391.4,-0.6399999999999864,6.509999999999991,-1.0199999999999818,0.5500000000000682,13.94000000000051,-0.36000000000001364,3.4400000000005093,0.0
79,40,0.001,-0.0003,100.0,642.4,1588.45,1392.94,555.21,9058.37,522.26,8143.4,391,150,642.142,1582.7540000000001,1396.752,554.6899999999999,9055.902,522.37,8139.656,391.4,0.9399999999999409,4.009999999999991,-2.490000000000009,0.36000000000001364,-3.969999999999345,-0.029999999999972715,4.729999999999563,-1.0
79,41,-0.0014,-0.0003,100.0,642.06,1585.17,1401.86,554.71,9057.78,522.3,8142.72,392,150,642.03,1583.682,1396.816,554.674,9054.374,522.404,8140.397999999999,391.6,-0.34000000000003183,-3.2799999999999727,8.919999999999845,-0.5,-0.5900000000001455,0.03999999999996362,-0.6799999999993815,1.0
79,42,-0.0008,0.0002,100.0,642.17,1590.6,1401.35,554.01,9055.63,521.91,8139.49,391,150,642.0379999999999,1585.318,1397.606,554.616,9056.504,522.2819999999999,8139.902,391.6,0.11000000000001364,5.429999999999836,-0.5099999999999909,-0.7000000000000455,-2.150000000001455,-0.38999999999998636,-3.230000000000473,-1.0
79,43,-0.0006,0.0,100.0,642.13,1585.89,1398.86,554.15,9052.58,522.58,8140.15,392,150,642.044,1586.91,1398.088,554.586,9057.34,522.268,8140.886,391.6,-0.03999999999996362,-4.709999999999809,-2.490000000000009,0.13999999999998636,-3.0499999999992724,0.6700000000000728,0.6599999999998545,1.0
79,44,0.0044,0.0003,100.0,642.15,1581.65,1396.25,553.97,9059.18,522.43,8141.44,392,150,642.182,1586.352,1398.252,554.4100000000001,9056.708,522.296,8141.44,391.6,0.01999999999998181,-4.240000000000009,-2.6099999999999,-0.17999999999994998,6.600000000000364,-0.15000000000009095,1.2899999999999636,0.0
79,45,-0.0003,0.0003,100.0,642.53,1581.2,1400.72,554.74,9059.33,521.86,8144.23,392,150,642.208,1584.902,1399.808,554.316,9056.9,522.216,8141.606,391.8,0.37999999999999545,-0.4500000000000455,4.470000000000027,0.7699999999999818,0.1499999999996362,-0.5699999999999363,2.7899999999999636,0.0
79,46,-0.0048,-0.0005,100.0,641.97,1584.78,1403.02,553.91,9059.07,522.34,8139.87,391,150,642.1899999999999,1584.824,1400.0400000000002,554.156,9057.158,522.2239999999999,8141.036,391.6,-0.5599999999999454,3.5799999999999272,2.2999999999999545,-0.8300000000000409,-0.2600000000002183,0.4800000000000182,-4.359999999999673,-1.0
79,47,0.001,-0.0004,100.0,642.57,1583.98,1399.93,554.44,9056.19,521.95,8136.46,391,150,642.27,1583.5000000000002,1399.7559999999999,554.242,9057.27,522.2320000000001,8140.43,391.6,0.6000000000000227,-0.7999999999999545,-3.089999999999918,0.5300000000000864,-2.8799999999991996,-0.38999999999998636,-3.4099999999998545,0.0
79,48,0.0009,-0.0002,100.0,641.9,1582.76,1399.48,554.64,9048.31,522.49,8135.22,390,150,642.2239999999999,1582.8740000000003,1399.88,554.3399999999999,9056.416000000001,522.2139999999999,8139.444,391.2,-0.6700000000000728,-1.2200000000000273,-0.4500000000000455,0.1999999999999318,-7.880000000001019,0.5399999999999636,-1.2399999999997817,-1.0
79,49,-0.0014,0.0002,100.0,642.59,1582.36,1398.67,555.02,9066.37,522.5,8138.52,391,150,642.312,1583.016,1400.364,554.55,9057.854000000001,522.2280000000001,8138.860000000001,391.0,0.6900000000000546,-0.40000000000009095,-0.8099999999999454,0.37999999999999545,18.06000000000131,0.009999999999990905,3.300000000000182,1.0
79,50,0.0023,-0.0005,100.0,641.99,1586.44,1397.8,554.53,9052.76,522.74,8140.2,392,149,642.204,1584.0639999999999,1399.78,554.508,9056.539999999999,522.404,8138.054000000001,391.0,-0.6000000000000227,4.080000000000155,-0.8700000000001182,-0.4900000000000091,-13.610000000000582,0.2400000000000091,1.6799999999993815,1.0
79,51,0.0,0.0002,100.0,641.61,1580.53,1407.42,554.69,9062.18,522.62,8138.93,390,148,642.132,1583.214,1400.6599999999999,554.664,9057.162,522.46,8137.866,390.8,-0.37999999999999545,-5.910000000000082,9.620000000000118,0.16000000000008185,9.420000000000073,-0.12000000000000455,-1.269999999999527,-2.0
79,52,-0.0018,-0.0004,100.0,642.03,1579.55,1396.54,554.62,9058.57,522.21,8141.59,394,147,642.024,1582.328,1399.982,554.7,9057.638,522.512,8138.892000000002,391.4,0.4199999999999591,-0.9800000000000182,-10.88000000000011,-0.07000000000005002,-3.610000000000582,-0.40999999999996817,2.6599999999998545,4.0
79,53,0.0026,-0.0001,100.0,642.25,1583.89,1396.89,554.39,9061.94,522.21,8139.63,390,146,642.094,1582.5539999999999,1399.464,554.65,9060.364,522.4559999999999,8139.774,391.4,0.22000000000002728,4.3400000000001455,0.3500000000001364,-0.2300000000000182,3.3700000000008004,0.0,-1.9600000000000364,-4.0
79,54,-0.0002,0.0004,100.0,642.36,1579.7,1391.96,553.96,9058.54,522.59,8135.23,391,145,642.048,1582.022,1398.1219999999998,554.4380000000001,9058.797999999999,522.4739999999999,8139.116,391.4,0.11000000000001364,-4.190000000000055,-4.930000000000064,-0.42999999999995,-3.399999999999636,0.37999999999999545,-4.400000000000546,1.0
79,55,-0.0001,-0.0006,100.0,642.62,1576.89,1398.21,553.88,9053.11,522.37,8139.75,391,144,642.174,1580.112,1398.204,554.308,9058.867999999999,522.4,8139.026,391.2,0.2599999999999909,-2.8099999999999454,6.25,-0.08000000000004093,-5.430000000000291,-0.22000000000002728,4.520000000000437,0.0
79,56,0.0051,-0.0,100.0,641.98,1576.72,1393.54,554.35,9061.54,522.58,8139.69,392,143,642.248,1579.3500000000001,1395.428,554.24,9058.740000000002,522.392,8139.178,391.6,-0.6399999999999864,-0.17000000000007276,-4.670000000000073,0.4700000000000273,8.430000000000291,0.21000000000003638,-0.06000000000040018,1.0
79,57,0.0018,0.0004,100.0,641.99,1582.94,1397.54,554.48,9055.4,522.19,8142.37,393,142,642.24,1580.028,1395.6280000000002,554.2120000000001,9058.106000000002,522.3880000000001,8139.334,391.4,0.009999999999990905,6.220000000000027,4.0,0.12999999999999545,-6.140000000001237,-0.38999999999998636,2.680000000000291,1.0
79,58,0.0021,-0.0005,100.0,642.46,1589.58,1398.07,554.53,9056.26,522.52,8142.82,393,141,642.2819999999999,1581.166,1395.864,554.24,9056.970000000001,522.45,8139.972,392.0,0.4700000000000273,6.639999999999873,0.5299999999999727,0.049999999999954525,0.8600000000005821,0.32999999999992724,0.4499999999998181,0.0
79,59,-0.0018,-0.0002,100.0,642.0,1576.18,1396.2,554.19,9063.04,521.48,8143.5,391,140,642.21,1580.462,1396.712,554.286,9057.87,522.2280000000001,8141.625999999999,392.0,-0.4600000000000364,-13.399999999999864,-1.8699999999998909,-0.33999999999991815,6.780000000000655,-1.0399999999999636,0.680000000000291,-2.0
79,60,0.0001,-0.0001,100.0,642.59,1586.38,1399.59,554.32,9054.0,521.95,8136.66,392,139,642.204,1582.3600000000001,1396.988,554.374,9058.048,522.144,8141.008,392.2,0.5900000000000318,10.200000000000045,3.3899999999998727,0.12999999999999545,-9.040000000000873,0.4700000000000273,-6.8400000000001455,1.0
79,61,0.0015,0.0004,100.0,641.54,1586.96,1399.19,554.41,9063.77,522.39,8140.3,392,138,642.116,1584.408,1398.118,554.3860000000001,9058.494,522.106,8141.13,392.2,-1.0500000000000682,0.5799999999999272,-0.3999999999998636,0.08999999999991815,9.770000000000437,0.4399999999999409,3.6400000000003274,0.0
79,62,0.0012,-0.0001,100.0,641.98,1585.77,1405.61,554.37,9055.22,522.83,8141.72,393,137,642.114,1584.9740000000002,1399.732,554.3639999999999,9058.458,522.234,8141.0,392.2,0.44000000000005457,-1.1900000000000546,6.419999999999845,-0.03999999999996362,-8.550000000001091,0.44000000000005457,1.4200000000000728,1.0
79,63,-0.0011,0.0004,100.0,642.94,1582.5,1392.37,553.87,9055.65,522.24,8139.01,392,136,642.2099999999999,1583.5580000000002,1398.592,554.232,9058.336,522.178,8140.238,392.0,0.9600000000000364,-3.269999999999982,-13.240000000000009,-0.5,0.43000000000029104,-0.5900000000000318,-2.7100000000000364,-1.0
79,64,0.001,-0.0003,100.0,641.92,1583.98,1394.11,554.42,9058.76,522.3,8145.73,391,135,642.1940000000001,1585.118,1398.1739999999998,554.278,9057.48,522.342,8140.683999999999,392.0,-1.0200000000000955,1.4800000000000182,1.740000000000009,0.5499999999999545,3.110000000000582,0.05999999999994543,6.719999999999345,-1.0
